"published","source","level","title","chapter","author","editor","collection","serie","isbn","accessibility","classification","theme","question number","question","correct answer","wrong answer 1","wrong answer 2"
1,"Bibliothèque Parmentier",2,"Un secret",,"Daniel Nesquens","Editions De La Martinière",,,9782732489766,,"Livre illustré - album","Animaux",1,"Le pull-over du chat est orné :","De petites taupes","De petits poissons","De petits escargots"
1,"Bibliothèque Parmentier",2,"Un secret",,"Daniel Nesquens","Editions De La Martinière",,,9782732489766,,"Livre illustré - album","Animaux",2,"Où se balade la petite chatte que le chat aime bien ?","Dans la cage des toucans","Dans la cage des perroquets","Dans la cage des éléphants"
1,"Bibliothèque Parmentier",2,"Un secret",,"Daniel Nesquens","Editions De La Martinière",,,9782732489766,,"Livre illustré - album","Animaux",3,"Le tigre voudrait être :","Libre","Encore plus fort","Très malin"
1,"Bibliothèque Parmentier",2,"Un secret",,"Daniel Nesquens","Editions De La Martinière",,,9782732489766,,"Livre illustré - album","Animaux",4,"Quand il était libre, le tigre aimait par-dessus tout :","Regarder la lune se refléter dans le fleuve","Chasser ","Discuter avec les crocodiles"
1,"Bibliothèque Parmentier",2,"Un secret",,"Daniel Nesquens","Editions De La Martinière",,,9782732489766,,"Livre illustré - album","Animaux",5,"Le chat devient très ami avec :","Le gardien","Les girafes","L'ours"
1,"Bibliothèque Parmentier",2,"Le son des couleurs",,"Jimmy Liao","Bayard ",,,9782747025850,,"Livre illustré - album","Emotion",1,"La jeune fille aveugle se perd :","Dans un wagon bondé du métro","Dans un couloir du métro","A l'entrée d'une station de métro "
1,"Bibliothèque Parmentier",2,"Le son des couleurs",,"Jimmy Liao","Bayard ",,,9782747025850,,"Livre illustré - album","Emotion",2,"La jeune fille rêve depuis l'enfance de posséder :","Un dauphin qui sait parler","Un singe qui sait faire des blagues","Une chouette qui sait raconter les événements du passé"
1,"Bibliothèque Parmentier",2,"Le son des couleurs",,"Jimmy Liao","Bayard ",,,9782747025850,,"Livre illustré - album","Emotion",3,"La jeune fille oublie dans le wagon du métro :","Son parapluie","Son chapeau","Son sac"
1,"Bibliothèque Parmentier",2,"Le son des couleurs",,"Jimmy Liao","Bayard ",,,9782747025850,,"Livre illustré - album","Emotion",4,"Dans les couloirs sans fin du métro, la jeune fille entend :","Le battement d'ailes d'un papillon","Le chant d'un petit oiseau","Les couinements d'une souris"
1,"Bibliothèque Parmentier",2,"Le son des couleurs",,"Jimmy Liao","Bayard ",,,9782747025850,,"Livre illustré - album","Emotion",5,"Quelle pomme cherche la jeune fille ?","La plus sucrée","La plus juteuse","La plus croquante"
1,"Bibliothèque Parmentier",2,"Hors-pistes",,"Maylis de Kerangal","Editions Thierry Magnier",,,9782364743205,,"Livre illustré - album","Nature",1,"Quels oiseaux tournoient dans le ciel ?","Des choucas","Des aigles","Des buses"
1,"Bibliothèque Parmentier",2,"Hors-pistes",,"Maylis de Kerangal","Editions Thierry Magnier",,,9782364743205,,"Livre illustré - album","Nature",2,"Le calvaire apparaît :","A l'approche du vieux chalet","A la sortie de la cabine du téléphérique","Au cœur de la station"
1,"Bibliothèque Parmentier",2,"Hors-pistes",,"Maylis de Kerangal","Editions Thierry Magnier",,,9782364743205,,"Livre illustré - album","Nature",3,"Qui est blessé ?","Bruce","Le fermier","Le jeune garçon"
1,"Bibliothèque Parmentier",2,"Hors-pistes",,"Maylis de Kerangal","Editions Thierry Magnier",,,9782364743205,,"Livre illustré - album","Nature",4,"Dans la cuisine, le jeune garçon :","S'évanouit","Se met à pleurer","Discute avec la femme du fermier"
1,"Bibliothèque Parmentier",2,"Hors-pistes",,"Maylis de Kerangal","Editions Thierry Magnier",,,9782364743205,,"Livre illustré - album","Nature",5,"Bruce promet une expédition :","Dans les Rocheuses du Colorado","Dans les Alpes, à Chamonix","Au sommet du Taillon, dans les Pyrénées"
1,"Bibliothèque Parmentier",3,"La Fille du Samouraï",,"Fred Bernard","Albin Michel Jeunesse",,,9782226240408,,"Livre illustré - album","Conte, légende",1,"Le père et le grand-père de Tomé Dias étaient :","Marins","Magiciens","Conteurs"
1,"Bibliothèque Parmentier",3,"La Fille du Samouraï",,"Fred Bernard","Albin Michel Jeunesse",,,9782226240408,,"Livre illustré - album","Conte, légende",2,"Tomé est amputé de :","La main droite","La main gauche","Le pied gauche"
1,"Bibliothèque Parmentier",3,"La Fille du Samouraï",,"Fred Bernard","Albin Michel Jeunesse",,,9782226240408,,"Livre illustré - album","Conte, légende",3,"Tomo Musashi est une princesse :","De la mer","De la forêt","De la montagne"
1,"Bibliothèque Parmentier",3,"La Fille du Samouraï",,"Fred Bernard","Albin Michel Jeunesse",,,9782226240408,,"Livre illustré - album","Conte, légende",4,"Grâce à Masumi Musashi, Tomé devient expert dans le maniement :","Du sabre","Du bâton","Du tanto"
1,"Bibliothèque Parmentier",3,"La Fille du Samouraï",,"Fred Bernard","Albin Michel Jeunesse",,,9782226240408,,"Livre illustré - album","Conte, légende",5,"Qu'est-ce qui apparaît un matin dans la brume de l'aube ?","Une grande jonque noire","Un modeste bateau de pêcheurs","Un monstre"
1,"Bibliothèque Parmentier",3,"La Fille du Samouraï",,"Fred Bernard","Albin Michel Jeunesse",,,9782226240408,,"Livre illustré - album","Conte, légende",6,"Qui maltraite les hommes et les femmes des îles de la région ?","Des Guerriers-Démons","Des pirates","Des bandits"
1,"Bibliothèque Parmentier",3,"La Fille du Samouraï",,"Fred Bernard","Albin Michel Jeunesse",,,9782226240408,,"Livre illustré - album","Conte, légende",7,"Qui empeste des lieues à la ronde ?","Des dragons","Des singes","Des poissons"
1,"Bibliothèque Parmentier",3,"La Fille du Samouraï",,"Fred Bernard","Albin Michel Jeunesse",,,9782226240408,,"Livre illustré - album","Conte, légende",8,"Qui est prisonnière dans la caverne des dragons ?","Tomo","La mère de Tomo","La sœur de Tomé"
1,"Bibliothèque Parmentier",3,"La Fille du Samouraï",,"Fred Bernard","Albin Michel Jeunesse",,,9782226240408,,"Livre illustré - album","Conte, légende",9,"Sur la scène, Tomo joue :","Du tambour","Du piano","Du violon"
1,"Bibliothèque Parmentier",3,"La Fille du Samouraï",,"Fred Bernard","Albin Michel Jeunesse",,,9782226240408,,"Livre illustré - album","Conte, légende",10,"Tomo charme le dragon :","En chantant","En dansant","En manipulant le sabre de son père"
1,"Bibliothèque Parmentier",3,"Fleur des neiges",,"Pierre-Marie Beaude","Gallimard",,,9782070559886,,"Fiction jeunesse - première lecture, premier roman","Emotion",1,"Grand-mère Kaori s'est mariée :","Trois fois","Quatre fois","Deux fois"
1,"Bibliothèque Parmentier",3,"Fleur des neiges",,"Pierre-Marie Beaude","Gallimard",,,9782070559886,,"Fiction jeunesse - première lecture, premier roman","Emotion",2,"Qui Fleur-des-neiges aime-t-elle en secret ?","Tadashi","Matsuo Seki","Le prince"
1,"Bibliothèque Parmentier",3,"Fleur des neiges",,"Pierre-Marie Beaude","Gallimard",,,9782070559886,,"Fiction jeunesse - première lecture, premier roman","Emotion",3,"Fleur-des-neiges rêve souvent de :","L'ibis bleu","L'ibis rouge","L'ibis mauve"
1,"Bibliothèque Parmentier",3,"Fleur des neiges",,"Pierre-Marie Beaude","Gallimard",,,9782070559886,,"Fiction jeunesse - première lecture, premier roman","Emotion",4,"Matsuo Seki est :","Un écrivain public","Un paysan qui cultive le riz","Un artiste renommé"
1,"Bibliothèque Parmentier",3,"Fleur des neiges",,"Pierre-Marie Beaude","Gallimard",,,9782070559886,,"Fiction jeunesse - première lecture, premier roman","Emotion",5,"Pendant combien de temps Fleur-des-neiges travaille-t-elle pour Matsuo Seki ?","Six ans","Sept ans","Huit ans"
1,"Bibliothèque Parmentier",3,"Fleur des neiges",,"Pierre-Marie Beaude","Gallimard",,,9782070559886,,"Fiction jeunesse - première lecture, premier roman","Emotion",6,"Tadashi aime secrètement :","Noriko","Sae","Yoko"
1,"Bibliothèque Parmentier",3,"Fleur des neiges",,"Pierre-Marie Beaude","Gallimard",,,9782070559886,,"Fiction jeunesse - première lecture, premier roman","Emotion",7,"Que refuse Fleur-des-neiges au prince ?","De lui écrire une lettre de déclaration d'amour à sa bien-aimée","De lui servir une tasse de thé","De le faire entrer chez elle"
1,"Bibliothèque Parmentier",3,"Fleur des neiges",,"Pierre-Marie Beaude","Gallimard",,,9782070559886,,"Fiction jeunesse - première lecture, premier roman","Emotion",8,"Que dessine toujours Fleur-des-neiges aux coins des lettres ?","Un dragon ","Un ibis","Une branche de cerisier en fleurs"
1,"Bibliothèque Parmentier",3,"Fleur des neiges",,"Pierre-Marie Beaude","Gallimard",,,9782070559886,,"Fiction jeunesse - première lecture, premier roman","Emotion",9,"Le prince dépose la lettre écrite par Fleur-des-neiges :","Dans un coffret de nacre","Dans un coffret d'argent","Dans un coffret de bronze"
1,"Bibliothèque Parmentier",3,"Fleur des neiges",,"Pierre-Marie Beaude","Gallimard",,,9782070559886,,"Fiction jeunesse - première lecture, premier roman","Emotion",10,"Quand Fleur-des-neiges écrit sa lettre d'adieux, elle est revêtue d'un kimono :","De soie bleue","De soie blanche","De soie rose"
1,"Bibliothèque Parmentier",3,"Le Garçon du Phare",,"Max Ducos","Sarbacane",,,9782377312993,,"Livre illustré - album","Aventure",1,"Pour se rendre au phare, Timothée emprunte :","Une passerelle","Un petit voilier","Un bateau pneumatique"
1,"Bibliothèque Parmentier",3,"Le Garçon du Phare",,"Max Ducos","Sarbacane",,,9782377312993,,"Livre illustré - album","Aventure",2,"Morgan porte à la ceinture :","Une épée","Un couteau","Un bâton"
1,"Bibliothèque Parmentier",3,"Le Garçon du Phare",,"Max Ducos","Sarbacane",,,9782377312993,,"Livre illustré - album","Aventure",3,"L'île de Morgan s'appelle :","L'Orléande","L'Orléanaise","L'Oléronie"
1,"Bibliothèque Parmentier",3,"Le Garçon du Phare",,"Max Ducos","Sarbacane",,,9782377312993,,"Livre illustré - album","Aventure",4,"Les Orlans vénèrent particulièrement :","Les Licornes des mers","Les baleines","Le Dodécapus"
1,"Bibliothèque Parmentier",3,"Le Garçon du Phare",,"Max Ducos","Sarbacane",,,9782377312993,,"Livre illustré - album","Aventure",5,"Morgan a forgé son épée Langue d'écume avec :","Un barreau du phare","Un barreau de chaise","Un morceau du mât du phare"
1,"Bibliothèque Parmentier",3,"Le Garçon du Phare",,"Max Ducos","Sarbacane",,,9782377312993,,"Livre illustré - album","Aventure",6,"Le capitaine Brac a coupé :","La corne d'une Licorne des mers","Le mât de son navire","La ceinture d'Amaël"
1,"Bibliothèque Parmentier",3,"Le Garçon du Phare",,"Max Ducos","Sarbacane",,,9782377312993,,"Livre illustré - album","Aventure",7,"Qui a lancé une canne à pêche à Morgan ?","Amaël","Le capitaine Brac","La jeune Clair de Lune"
1,"Bibliothèque Parmentier",3,"Le Garçon du Phare",,"Max Ducos","Sarbacane",,,9782377312993,,"Livre illustré - album","Aventure",8,"Quand les garçons s'entraînent au maniement de l'épée, Timothée pense à :","Sa sœur Philippine","Sa mère","Son père"
1,"Bibliothèque Parmentier",3,"Le Garçon du Phare",,"Max Ducos","Sarbacane",,,9782377312993,,"Livre illustré - album","Aventure",9,"Quel bois les garçons utilisent-ils pour construire la coque du bateau ?","Celui de la passerelle","Celui des pins qui poussent sur un proche rocher","Celui qui est stocké dans la partie basse du phare"
1,"Bibliothèque Parmentier",3,"Le Garçon du Phare",,"Max Ducos","Sarbacane",,,9782377312993,,"Livre illustré - album","Aventure",10,"Pour attirer le Dodécapus, les garçons :","Construisent un leurre","Font griller des poissons au pied du phare","Lancent de nombreux poissons dans l'eau"
1,"Bibliothèque Parmentier",2,"Une berceuse en chiffons",,"Amy Novesky","La Pastèque",,,9782923841915,,"Livre illustré - album","Lire le soir",1,"Que plantait le père de Louise Bourgeois le long de la rivière ?","Des peupliers","Des saules","Des aulnes"
1,"Bibliothèque Parmentier",2,"Une berceuse en chiffons",,"Amy Novesky","La Pastèque",,,9782923841915,,"Livre illustré - album","Lire le soir",2,"Quels airs parvenaient aux oreilles de Louise dans le jardin ?","Des airs de Verdi","Des airs de Mozart","Des airs de Chopin"
1,"Bibliothèque Parmentier",2,"Une berceuse en chiffons",,"Amy Novesky","La Pastèque",,,9782923841915,,"Livre illustré - album","Lire le soir",3,"La mère de Louise restaurait :","Des tapisseries et des œuvres d'art tissées avec de la laine","Des vieux meubles en bois précieux","Des pianos et clavecins anciens"
1,"Bibliothèque Parmentier",2,"Une berceuse en chiffons",,"Amy Novesky","La Pastèque",,,9782923841915,,"Livre illustré - album","Lire le soir",4,"A l'université, Louise Bourgeois étudia :","Les mathématiques","L'histoire","La philosophie"
1,"Bibliothèque Parmentier",2,"Une berceuse en chiffons",,"Amy Novesky","La Pastèque",,,9782923841915,,"Livre illustré - album","Lire le soir",5,"Quels animaux sculptés par Louise représentent sa maman tisserande ?","Les araignées","Les musaraignes","Les chenilles"
1,"Bibliothèque Parmentier",3,"Tamanna princesse d'arabesques",,"Françoise Jay","Gallimard","Giboulées",,9782070695478,,"Livre illustré - album","Conte, légende",1,"Que trace Tamanna sur le mur de la maison de son père ?","Des arabesques","Des oiseaux","Des papillons"
1,"Bibliothèque Parmentier",3,"Tamanna princesse d'arabesques",,"Françoise Jay","Gallimard","Giboulées",,9782070695478,,"Livre illustré - album","Conte, légende",2,"Quel oiseau répond au chant de Tamanna ?","Un rossignol","Une fauvette","Une bergeronnette"
1,"Bibliothèque Parmentier",3,"Tamanna princesse d'arabesques",,"Françoise Jay","Gallimard","Giboulées",,9782070695478,,"Livre illustré - album","Conte, légende",3,"Qui refuse le projet de mariage entre Ksantu et Tamanna ?","Le père de Ksantu","Le père de Tamanna","Le roi"
1,"Bibliothèque Parmentier",3,"Tamanna princesse d'arabesques",,"Françoise Jay","Gallimard","Giboulées",,9782070695478,,"Livre illustré - album","Conte, légende",4,"Qui passe devant la maison de Tamanna et décide de l'épouser ?","Un jeune prince étranger","Le roi","Le père de Ksantu"
1,"Bibliothèque Parmentier",3,"Tamanna princesse d'arabesques",,"Françoise Jay","Gallimard","Giboulées",,9782070695478,,"Livre illustré - album","Conte, légende",5,"Qui doit prévenir Ksantu du départ de Tamanna ?","Marîchi, le petit frère de Tamanna","La mère de Tamanna","Une amie d'enfance de Tamanna"
1,"Bibliothèque Parmentier",3,"Tamanna princesse d'arabesques",,"Françoise Jay","Gallimard","Giboulées",,9782070695478,,"Livre illustré - album","Conte, légende",6,"Tamanna emporte avec elle :","Ses pinceaux et ses couleurs","Ses plus beaux habits","Ses bijoux"
1,"Bibliothèque Parmentier",3,"Tamanna princesse d'arabesques",,"Françoise Jay","Gallimard","Giboulées",,9782070695478,,"Livre illustré - album","Conte, légende",7,"Quand il part à la recherche de Tamanna, Ksantu grimpe sur :","Son éléphant","Son cheval","Son âne"
1,"Bibliothèque Parmentier",3,"Tamanna princesse d'arabesques",,"Françoise Jay","Gallimard","Giboulées",,9782070695478,,"Livre illustré - album","Conte, légende",8,"A la ferme, Ksantu achète :","Du lait et des œufs","Une poule et des oignons","Des galettes et du lait"
1,"Bibliothèque Parmentier",3,"Tamanna princesse d'arabesques",,"Françoise Jay","Gallimard","Giboulées",,9782070695478,,"Livre illustré - album","Conte, légende",9,"Quel dessin d'animal Ksantu voit-il sur le mur d'une maison ?","Le dessin d'une chèvre","Le dessin d'une vache","Le dessin d'une ânesse"
1,"Bibliothèque Parmentier",3,"Tamanna princesse d'arabesques",,"Françoise Jay","Gallimard","Giboulées",,9782070695478,,"Livre illustré - album","Conte, légende",10,"Marîchi guette le retour de Tamanna et Ksantu depuis :","Le sommet du figuier banian","Le toit de la maison de son père","Le mur d'enceinte de la ville"
1,"Bibliothèque Parmentier",2,"Ce matin-là",,"Véronique Massenot","Nathan",,,9782092593240,,"Livre illustré - album","Conte, légende",1,"Madame Ravitoto ne prépara pas :","Son délicieux thé d'hibiscus","Ses biscuits croquants","Son café bien fort"
1,"Bibliothèque Parmentier",2,"Ce matin-là",,"Véronique Massenot","Nathan",,,9782092593240,,"Livre illustré - album","Conte, légende",2,"Qui oublia ses beignets dans la friture ?","Mam'zelle Zaza","Madame Ravitoto","Dimby"
1,"Bibliothèque Parmentier",2,"Ce matin-là",,"Véronique Massenot","Nathan",,,9782092593240,,"Livre illustré - album","Conte, légende",3,"Le chauffeur de bus n'avait pas pris :","Son petit déjeuner","Son parapluie","Son porte-monnaie"
1,"Bibliothèque Parmentier",2,"Ce matin-là",,"Véronique Massenot","Nathan",,,9782092593240,,"Livre illustré - album","Conte, légende",4,"Qui adore la poésie ?","Tikéli","Dimby","Mam'zelle Zaza"
